NOMINATION_ID,NOMINATION_ID
3GS-EXP20-5302,3GS-EXP20-5302
3GS-EXP20-5303,3GS-EXP20-5303
3GS-EXP20-5304,3GS-EXP20-5304
3GS-EXP20-5306,3GS-EXP20-5306
3GS-EXP20-5307,3GS-EXP20-5307
3GS-EXP20-5308,3GS-EXP20-5308
3GS-EXP20-5309,3GS-EXP20-5309
3GS-EXP20-5332,3GS-EXP20-5332
3GS-EXP20-5333,3GS-EXP20-5333
3GS-EXP20-5334,3GS-EXP20-5334
3GS-EXP20-5341,3GS-EXP20-5341
3GS-EXP20-5342,3GS-EXP20-5342
3GS-EXP20-5343,3GS-EXP20-5343
3GS-EXP20-5348,3GS-EXP20-5348
3GS-EXP20-5349,3GS-EXP20-5349
3GS-EXP20-5357,3GS-EXP20-5357
3GS-EXP20-5363,3GS-EXP20-5363
3GS-EXP20-5364,3GS-EXP20-5364
3GS-EXP20-5376,3GS-EXP20-5376
3GS-EXP20-5382,3GS-EXP20-5382
3GS-EXP20-5383,3GS-EXP20-5383
3GS-EXP20-5398,3GS-EXP20-5398
3GS-EXP20-5399,3GS-EXP20-5399
3GS-EXP20-5410,3GS-EXP20-5410
3GS-EXP20-5415,3GS-EXP20-5415
3GS-EXP20-5416,3GS-EXP20-5416
3GS-EXP20-5425,3GS-EXP20-5425
3GS-EXP20-5435,3GS-EXP20-5435
3GS-EXP20-5436,3GS-EXP20-5436
3GS-EXP20-5440,3GS-EXP20-5440
3GS-EXP20-5459,3GS-EXP20-5459
3GS-EXP20-5460,3GS-EXP20-5460
3GS-EXP20-5461,3GS-EXP20-5461
3GS-EXP20-5462,3GS-EXP20-5462
3GS-EXP20-5463,3GS-EXP20-5463
3GS-EXP20-5464,3GS-EXP20-5464
3GS-EXP20-5490,3GS-EXP20-5490
3GS-EXP20-5491,3GS-EXP20-5491
3GS-EXP20-5492,3GS-EXP20-5492
3GS-EXP20-5525,3GS-EXP20-5525
3GS-EXP20-5542,3GS-EXP20-5542
3GS-EXP20-5543,3GS-EXP20-5543
3GS-EXP20-5549,3GS-EXP20-5549
3GS-EXP20-5550,3GS-EXP20-5550
3GS-EXP20-5551,3GS-EXP20-5551
3GS-EXP20-5552,3GS-EXP20-5552
3GS-EXP20-5554,3GS-EXP20-5554
3GS-EXP20-5585,3GS-EXP20-5585
3GS-EXP20-5594,3GS-EXP20-5594
3GS-EXP20-5595,3GS-EXP20-5595
3GS-EXP20-5602,3GS-EXP20-5602
3GS-EXP20-5603,3GS-EXP20-5603
3GS-EXP20-5604,3GS-EXP20-5604
3GS-EXP20-5608,3GS-EXP20-5608
3GS-EXP20-5609,3GS-EXP20-5609
3GS-EXP20-5616,3GS-EXP20-5616
3GS-EXP20-5617,3GS-EXP20-5617
3GS-EXP20-5634,3GS-EXP20-5634
3GS-EXP20-5635,3GS-EXP20-5635
3GS-EXP20-5636,3GS-EXP20-5636
3GS-EXP20-5637,3GS-EXP20-5637
3GS-EXP20-5651,3GS-EXP20-5651
3GS-EXP20-5652,3GS-EXP20-5652
3GS-EXP20-5653,3GS-EXP20-5653
3GS-EXP20-5654,3GS-EXP20-5654
3GS-EXP20-5658,3GS-EXP20-5658
3GS-EXP20-5659,3GS-EXP20-5659
3GS-EXP20-5660,3GS-EXP20-5660
3GS-EXP20-5782,3GS-EXP20-5782
3GS-EXP20-5783,3GS-EXP20-5783
3GS-EXP20-5789,3GS-EXP20-5789
3GS-EXP20-5790,3GS-EXP20-5790
3GS-EXP20-5824,3GS-EXP20-5824
3GS-EXP20-5831,3GS-EXP20-5831
3GS-EXP20-5835,3GS-EXP20-5835
3GS-EXP20-5836,3GS-EXP20-5836
3GS-EXP20-5838,3GS-EXP20-5838
3GS-EXP20-5844,3GS-EXP20-5844
3GS-EXP20-5845,3GS-EXP20-5845
3GS-EXP20-5849,3GS-EXP20-5849
3GS-EXP20-5850,3GS-EXP20-5850
3GS-EXP20-5852,3GS-EXP20-5852
3GS-EXP20-5859,3GS-EXP20-5859
3GS-EXP20-5860,3GS-EXP20-5860
3GS-EXP20-5869,3GS-EXP20-5869
3GS-EXP20-5894,3GS-EXP20-5894
3GS-EXP20-5910,3GS-EXP20-5910
3GS-EXP20-5911,3GS-EXP20-5911
3GS-EXP20-5921,3GS-EXP20-5921
3GS-EXP20-5922,3GS-EXP20-5922
3GS-EXP20-5935,3GS-EXP20-5935
3GS-EXP20-5936,3GS-EXP20-5936
3GS-EXP20-5937,3GS-EXP20-5937
3GS-EXP20-5940,3GS-EXP20-5940
3GS-EXP20-5943,3GS-EXP20-5943
3GS-EXP20-5944,3GS-EXP20-5944
3GS-EXP20-5960,3GS-EXP20-5960
3GS-EXP20-5961,3GS-EXP20-5961
3GS-EXP20-5962,3GS-EXP20-5962
3GS-EXP20-5985,3GS-EXP20-5985
3GS-EXP20-5987,3GS-EXP20-5987
3GS-EXP20-5998,3GS-EXP20-5998
3GS-EXP20-6000,3GS-EXP20-6000
3GS-EXP20-6005,3GS-EXP20-6005
3GS-EXP20-6006,3GS-EXP20-6006
3GS-EXP20-6011,3GS-EXP20-6011
3GS-EXP20-6020,3GS-EXP20-6020
3GS-EXP20-6021,3GS-EXP20-6021
3GS-EXP20-6037,3GS-EXP20-6037
3GS-EXP20-6038,3GS-EXP20-6038
3GS-EXP20-6051,3GS-EXP20-6051
3GS-EXP20-6076,3GS-EXP20-6076
3GS-EXP20-6077,3GS-EXP20-6077
3GS-EXP20-6078,3GS-EXP20-6078
3GS-EXP20-6083,3GS-EXP20-6083
3GS-EXP20-6084,3GS-EXP20-6084
3GS-EXP20-6092,3GS-EXP20-6092
3GS-EXP20-6093,3GS-EXP20-6093
3GS-EXP20-6131,3GS-EXP20-6131
3GS-EXP20-6132,3GS-EXP20-6132
3GS-EXP20-6133,3GS-EXP20-6133
3GS-EXP20-6134,3GS-EXP20-6134
3GS-EXP20-6135,3GS-EXP20-6135
3GS-EXP20-6136,3GS-EXP20-6136
3GS-EXP20-6137,3GS-EXP20-6137
3GS-EXP20-6149,3GS-EXP20-6149
3GS-EXP20-6150,3GS-EXP20-6150
3GS-EXP20-6151,3GS-EXP20-6151
3GS-EXP20-6152,3GS-EXP20-6152
3GS-EXP20-6161,3GS-EXP20-6161
3GS-EXP20-6163,3GS-EXP20-6163
3GS-EXP20-6164,3GS-EXP20-6164
3GS-EXP20-6192,3GS-EXP20-6192
3GS-EXP20-6193,3GS-EXP20-6193
3GS-EXP20-6209,3GS-EXP20-6209
3GS-EXP20-6210,3GS-EXP20-6210
3GS-EXP20-6226,3GS-EXP20-6226
3GS-EXP20-6227,3GS-EXP20-6227
3GS-EXP20-6228,3GS-EXP20-6228
3GS-EXP20-6241,3GS-EXP20-6241
3GS-EXP20-6242,3GS-EXP20-6242
3GS-EXP20-6243,3GS-EXP20-6243
3GS-EXP20-6244,3GS-EXP20-6244
3GS-EXP20-6245,3GS-EXP20-6245
3GS-EXP20-6246,3GS-EXP20-6246
3GS-EXP20-6247,3GS-EXP20-6247
3GS-EXP20-6248,3GS-EXP20-6248
3GS-EXP20-6251,3GS-EXP20-6251
3GS-EXP20-6252,3GS-EXP20-6252
3GS-EXP20-6261,3GS-EXP20-6261
3GS-EXP20-6262,3GS-EXP20-6262
3GS-EXP20-6267,3GS-EXP20-6267
3GS-EXP20-6268,3GS-EXP20-6268
3GS-EXP20-6269,3GS-EXP20-6269
3GS-EXP20-6278,3GS-EXP20-6278
3GS-EXP20-6279,3GS-EXP20-6279
3GS-EXP20-6290,3GS-EXP20-6290
3GS-EXP20-6291,3GS-EXP20-6291
3GS-EXP20-6292,3GS-EXP20-6292
3GS-EXP20-6293,3GS-EXP20-6293
3GS-EXP20-6294,3GS-EXP20-6294
3GS-EXP20-6295,3GS-EXP20-6295
3GS-EXP20-6312,3GS-EXP20-6312
3GS-EXP20-6332,3GS-EXP20-6332
3GS-EXP20-6352,3GS-EXP20-6352
3GS-EXP20-6353,3GS-EXP20-6353
3GS-EXP20-6355,3GS-EXP20-6355
3GS-EXP20-6356,3GS-EXP20-6356
3GS-EXP20-6390,3GS-EXP20-6390
3GS-EXP20-6392,3GS-EXP20-6392
3GS-EXP20-6409,3GS-EXP20-6409
3GS-EXP20-6410,3GS-EXP20-6410
3GS-EXP20-6412,3GS-EXP20-6412
3GS-EXP20-6429,3GS-EXP20-6429
3GS-EXP20-6463,3GS-EXP20-6463
3GS-EXP20-6464,3GS-EXP20-6464
3GS-EXP20-6466,3GS-EXP20-6466
3GS-EXP20-6472,3GS-EXP20-6472
3GS-EXP20-6473,3GS-EXP20-6473
3GS-EXP20-6555,3GS-EXP20-6555
3GS-EXP20-6561,3GS-EXP20-6561
3GS-EXP20-6580,3GS-EXP20-6580
3GS-EXP20-6604,3GS-EXP20-6604
3GS-EXP20-6635,3GS-EXP20-6635
3GS-EXP20-6636,3GS-EXP20-6636
3GS-EXP20-6638,3GS-EXP20-6638
3GS-EXP20-6666,3GS-EXP20-6666
3GS-EXP20-6667,3GS-EXP20-6667
3GS-EXP20-6669,3GS-EXP20-6669
3GS-EXP20-6700,3GS-EXP20-6700
3GS-EXP20-6702,3GS-EXP20-6702
3GS-EXP20-6704,3GS-EXP20-6704
3GS-EXP20-6714,3GS-EXP20-6714
3GS-EXP20-6716,3GS-EXP20-6716
3GS-EXP20-6721,3GS-EXP20-6721
3GS-EXP20-6722,3GS-EXP20-6722
3GS-EXP20-6737,3GS-EXP20-6737
3GS-EXP20-6738,3GS-EXP20-6738
3GS-EXP20-6740,3GS-EXP20-6740
3GS-EXP20-6741,3GS-EXP20-6741
3GS-EXP20-6755,3GS-EXP20-6755
3GS-EXP20-6757,3GS-EXP20-6757
3GS-EXP20-6790,3GS-EXP20-6790
3GS-EXP20-6798,3GS-EXP20-6798
3GS-EXP20-6799,3GS-EXP20-6799
3GS-EXP20-6801,3GS-EXP20-6801
3GS-EXP20-6802,3GS-EXP20-6802
3GS-EXP20-6826,3GS-EXP20-6826
3GS-EXP20-6827,3GS-EXP20-6827
3GS-EXP20-6829,3GS-EXP20-6829
3GS-EXP20-6834,3GS-EXP20-6834
3GS-EXP20-6837,3GS-EXP20-6837
3GS-EXP20-6839,3GS-EXP20-6839
3GS-EXP20-6870,3GS-EXP20-6870
3GS-EXP20-6882,3GS-EXP20-6882
3GS-EXP20-6883,3GS-EXP20-6883
3GS-EXP20-6885,3GS-EXP20-6885
3GS-EXP20-6926,3GS-EXP20-6926
3GS-EXP20-6944,3GS-EXP20-6944
3GS-EXP20-6968,3GS-EXP20-6968
3GS-EXP20-6995,3GS-EXP20-6995
3GS-EXP20-6997,3GS-EXP20-6997
3GS-EXP20-7038,3GS-EXP20-7038
3GS-EXP20-7040,3GS-EXP20-7040
3GS-EXP20-7099,3GS-EXP20-7099
3GS-EXP20-7100,3GS-EXP20-7100
3GS-EXP20-7102,3GS-EXP20-7102
3GS-EXP20-7103,3GS-EXP20-7103
3GS-EXP20-7117,3GS-EXP20-7117
3GS-EXP20-7119,3GS-EXP20-7119
3GS-EXP20-7120,3GS-EXP20-7120
3GS-EXP20-7147,3GS-EXP20-7147
3GS-EXP20-7148,3GS-EXP20-7148
3GS-EXP20-7149,3GS-EXP20-7149
3GS-EXP20-7151,3GS-EXP20-7151
3GS-EXP20-7253,3GS-EXP20-7253
3GS-EXP20-7263,3GS-EXP20-7263
3GS-EXP20-7272,3GS-EXP20-7272
3GS-EXP20-7291,3GS-EXP20-7291
3GS-EXP20-7292,3GS-EXP20-7292
3GS-EXP20-7294,3GS-EXP20-7294
3GS-EXP20-7347,3GS-EXP20-7347
3GS-EXP20-7348,3GS-EXP20-7348
3GS-EXP20-7350,3GS-EXP20-7350
3GS-EXP20-7351,3GS-EXP20-7351
3GS-EXP20-7352,3GS-EXP20-7352
3GS-EXP20-7354,3GS-EXP20-7354
3GS-EXP20-7385,3GS-EXP20-7385
3GS-EXP20-7397,3GS-EXP20-7397
3GS-EXP20-7398,3GS-EXP20-7398
3GS-EXP20-7400,3GS-EXP20-7400
3GS-EXP20-7413,3GS-EXP20-7413
3GS-EXP20-7415,3GS-EXP20-7415
3GS-EXP20-7425,3GS-EXP20-7425
3GS-EXP20-7457,3GS-EXP20-7457
3GS-EXP20-7460,3GS-EXP20-7460
3GS-EXP20-7488,3GS-EXP20-7488
3GS-EXP20-7519,3GS-EXP20-7519
3GS-EXP20-7520,3GS-EXP20-7520
3GS-EXP20-7522,3GS-EXP20-7522
3GS-EXP20-7523,3GS-EXP20-7523
3GS-EXP20-7550,3GS-EXP20-7550
3GS-EXP20-7556,3GS-EXP20-7556
3GS-EXP20-7574,3GS-EXP20-7574
3GS-EXP20-7580,3GS-EXP20-7580
3GS-EXP20-7582,3GS-EXP20-7582
3GS-EXP20-7584,3GS-EXP20-7584
3GS-EXP20-7607,3GS-EXP20-7607
3GS-EXP20-7629,3GS-EXP20-7629
3GS-EXP20-7632,3GS-EXP20-7632
3GS-EXP20-7655,3GS-EXP20-7655
3GS-EXP20-7668,3GS-EXP20-7668
3GS-EXP20-7669,3GS-EXP20-7669
3GS-EXP20-7671,3GS-EXP20-7671
3GS-EXP20-7683,3GS-EXP20-7683
3GS-EXP20-7693,3GS-EXP20-7693
3GS-EXP20-7694,3GS-EXP20-7694
3GS-EXP20-7696,3GS-EXP20-7696
3GS-EXP20-7698,3GS-EXP20-7698
3GS-EXP20-7727,3GS-EXP20-7727
3GS-EXP20-7729,3GS-EXP20-7729
3GS-EXP20-7730,3GS-EXP20-7730
3GS-EXP20-7750,3GS-EXP20-7750
3GS-EXP20-7752,3GS-EXP20-7752
3GS-EXP20-7807,3GS-EXP20-7807
3GS-EXP20-7809,3GS-EXP20-7809
3GS-EXP20-7826,3GS-EXP20-7826
3GS-EXP20-7844,3GS-EXP20-7844
3GS-EXP20-7850,3GS-EXP20-7850
3GS-EXP20-7851,3GS-EXP20-7851
3GS-EXP20-7853,3GS-EXP20-7853
3GS-EXP20-7854,3GS-EXP20-7854
3GS-EXP20-7858,3GS-EXP20-7858
3GS-EXP20-7899,3GS-EXP20-7899
3GS-EXP20-7901,3GS-EXP20-7901
3GS-EXP20-7908,3GS-EXP20-7908
3GS-EXP20-7910,3GS-EXP20-7910
3GS-EXP20-7911,3GS-EXP20-7911
3GS-EXP20-7919,3GS-EXP20-7919
3GS-EXP20-7921,3GS-EXP20-7921
3GS-EXP20-7922,3GS-EXP20-7922
3GS-EXP20-7924,3GS-EXP20-7924
3GS-EXP20-7931,3GS-EXP20-7931
3GS-EXP20-7940,3GS-EXP20-7940
3GS-EXP20-7942,3GS-EXP20-7942
3GS-EXP20-7943,3GS-EXP20-7943
3GS-EXP20-7944,3GS-EXP20-7944
3GS-EXP20-7945,3GS-EXP20-7945
3GS-EXP20-7946,3GS-EXP20-7946
3GS-EXP20-7948,3GS-EXP20-7948
3GS-EXP20-7949,3GS-EXP20-7949
3GS-EXP20-7950,3GS-EXP20-7950
3GS-EXP20-7967,3GS-EXP20-7967
3GS-EXP20-7968,3GS-EXP20-7968
3GS-EXP20-7970,3GS-EXP20-7970
3GS-EXP20-8057,3GS-EXP20-8057
3GS-EXP20-8058,3GS-EXP20-8058
3GS-EXP20-8059,3GS-EXP20-8059
3GS-EXP20-8060,3GS-EXP20-8060
3GS-EXP20-8083,3GS-EXP20-8083
3GS-EXP20-8085,3GS-EXP20-8085
3GS-EXP20-8115,3GS-EXP20-8115
3GS-EXP20-8184,3GS-EXP20-8184
3GS-EXP20-8461,3GS-EXP20-8461
3GS-EXP20-8462,3GS-EXP20-8462
3GS-EXP20-9004,3GS-EXP20-9004
3GS-EXP20-9011,3GS-EXP20-9011
3GS-EXP20-9057,3GS-EXP20-9057
3GS-EXP20-9077,3GS-EXP20-9077
3GS-EXP20-9082,3GS-EXP20-9082
3GS-EXP20-9083,3GS-EXP20-9083
3GS-EXP20-9084,3GS-EXP20-9084
3GS-EXP20-9220,3GS-EXP20-9220
3GS-EXP20-9221,3GS-EXP20-9221
3GS-EXP20-9289,3GS-EXP20-9289
3GS-EXP20-9290,3GS-EXP20-9290
3GS-EXP20-9370,3GS-EXP20-9370
3GS-EXP20-9520,3GS-EXP20-9520
3GS-EXP20-9521,3GS-EXP20-9521
3GS-EXP20-9560,3GS-EXP20-9560
3GS-EXP20-9561,3GS-EXP20-9561
3GS-EXP20-9562,3GS-EXP20-9562
3GS-EXP20-9710,3GS-EXP20-9710
3GS-EXP20-9711,3GS-EXP20-9711
3GS-EXP20-9940,3GS-EXP20-9940
3GS-EXP20-9941,3GS-EXP20-9941
3GS-EXP20-9945,3GS-EXP20-9945
3GS-EXP20-9974,3GS-EXP20-9974
3GS-EXP21-19810,3GS-EXP21-19810
3GS-EXP21-19919,3GS-EXP21-19919
3GS-EXP21-19939,3GS-EXP21-19939
3GS-EXP21-19997,3GS-EXP21-19997
3GS-EXP21-20015,3GS-EXP21-20015
3GS-EXP21-20061,3GS-EXP21-20061
3GS-EXP21-20192,3GS-EXP21-20192
3GS-EXP21-20426,3GS-EXP21-20426
3GS-EXP21-20439,3GS-EXP21-20439
3GS-EXP21-20477,3GS-EXP21-20477
3GS-EXP21-20587,3GS-EXP21-20587
3GS-EXP21-20672,3GS-EXP21-20672
3GS-EXP21-20728,3GS-EXP21-20728
3GS-EXP21-21002,3GS-EXP21-21002
3GS-EXP21-21049,3GS-EXP21-21049
3GS-EXP21-21120,3GS-EXP21-21120
3GS-EXP21-21369,3GS-EXP21-21369
JED-EXP21-00008,JED-EXP21-00008
JED-EXP21-00011,JED-EXP21-00011
JED-EXP21-00047,JED-EXP21-00047
JED-EXP21-00049,JED-EXP21-00049
JED-EXP21-00069,JED-EXP21-00069
JED-EXP21-00115,JED-EXP21-00115
JED-EXP21-00119,JED-EXP21-00119
JED-EXP21-00124,JED-EXP21-00124
JED-EXP21-00125,JED-EXP21-00125
JED-EXP21-00186,JED-EXP21-00186
JED-EXP21-00188,JED-EXP21-00188
JED-EXP21-00189,JED-EXP21-00189
JED-EXP21-00223,JED-EXP21-00223
JED-EXP21-00224,JED-EXP21-00224
JED-EXP21-00234,JED-EXP21-00234
JED-EXP21-00248,JED-EXP21-00248
JED-EXP21-00257,JED-EXP21-00257
JED-EXP21-00258,JED-EXP21-00258
JED-EXP21-00259,JED-EXP21-00259
JED-EXP21-00274,JED-EXP21-00274
JED-EXP21-00290,JED-EXP21-00290
JED-EXP21-00306,JED-EXP21-00306
JED-EXP21-00309,JED-EXP21-00309
JED-EXP21-00361,JED-EXP21-00361
JED-EXP21-00375,JED-EXP21-00375
JED-EXP21-00378,JED-EXP21-00378
JED-EXP21-00390,JED-EXP21-00390
JED-EXP21-00393,JED-EXP21-00393
JED-EXP21-00418,JED-EXP21-00418
JED-EXP21-00419,JED-EXP21-00419
JED-EXP21-00445,JED-EXP21-00445
JED-EXP21-00446,JED-EXP21-00446
JED-EXP21-00447,JED-EXP21-00447
JED-EXP21-00469,JED-EXP21-00469
JED-EXP21-00479,JED-EXP21-00479
JED-EXP21-00482,JED-EXP21-00482
JED-EXP21-00487,JED-EXP21-00487
JED-EXP21-00492,JED-EXP21-00492
JED-EXP21-00502,JED-EXP21-00502
JED-EXP21-00511,JED-EXP21-00511
JED-EXP21-00569,JED-EXP21-00569
JED-EXP21-00598,JED-EXP21-00598
JED-EXP21-00626,JED-EXP21-00626
JED-EXP21-00642,JED-EXP21-00642
JED-EXP21-00647,JED-EXP21-00647
JED-EXP21-00674,JED-EXP21-00674
JED-EXP21-00675,JED-EXP21-00675
JED-EXP21-00692,JED-EXP21-00692
JED-EXP21-00700,JED-EXP21-00700
JED-EXP21-00730,JED-EXP21-00730
JED-EXP21-00771,JED-EXP21-00771
JED-EXP21-00777,JED-EXP21-00777
JED-EXP21-00785,JED-EXP21-00785
JED-EXP21-00837,JED-EXP21-00837
JED-EXP21-00862,JED-EXP21-00862
JED-EXP21-00863,JED-EXP21-00863
JED-EXP21-00905,JED-EXP21-00905
JED-EXP21-00907,JED-EXP21-00907
JED-EXP21-00970,JED-EXP21-00970
JED-EXP21-00978,JED-EXP21-00978
JED-EXP21-00981,JED-EXP21-00981
JED-EXP21-00985,JED-EXP21-00985
JED-EXP21-01006,JED-EXP21-01006
JED-EXP21-01079,JED-EXP21-01079
JED-EXP21-01095,JED-EXP21-01095
JED-EXP21-01133,JED-EXP21-01133
JED-EXP21-01146,JED-EXP21-01146
JED-EXP21-01156,JED-EXP21-01156
JED-EXP21-01166,JED-EXP21-01166
JED-EXP21-01167,JED-EXP21-01167
JED-EXP21-01168,JED-EXP21-01168
JED-EXP21-01173,JED-EXP21-01173
JED-EXP21-01187,JED-EXP21-01187
JED-EXP21-01191,JED-EXP21-01191
JED-EXP21-01203,JED-EXP21-01203
JED-EXP21-01204,JED-EXP21-01204
JED-EXP21-01207,JED-EXP21-01207
JED-EXP21-01239,JED-EXP21-01239
JED-EXP21-01272,JED-EXP21-01272
JED-EXP21-01308,JED-EXP21-01308
JED-EXP21-01335,JED-EXP21-01335
JED-EXP21-01398,JED-EXP21-01398
JED-EXP21-01417,JED-EXP21-01417
JED-EXP21-01451,JED-EXP21-01451
JED-EXP21-01471,JED-EXP21-01471
JED-EXP21-01540,JED-EXP21-01540
JED-EXP21-01546,JED-EXP21-01546
JED-EXP21-01554,JED-EXP21-01554
JED-EXP21-01569,JED-EXP21-01569
JED-EXP21-01575,JED-EXP21-01575
JED-EXP21-01634,JED-EXP21-01634
JED-EXP21-01678,JED-EXP21-01678
JED-EXP21-01681,JED-EXP21-01681
JED-EXP21-01762,JED-EXP21-01762
JED-EXP21-01865,JED-EXP21-01865
JED-EXP21-01877,JED-EXP21-01877
JED-EXP21-01880,JED-EXP21-01880
JED-EXP21-01908,JED-EXP21-01908
JED-EXP21-01945,JED-EXP21-01945
JED-EXP21-01958,JED-EXP21-01958
JED-EXP21-01983,JED-EXP21-01983
JED-EXP21-01994,JED-EXP21-01994
JED-EXP21-02004,JED-EXP21-02004
JED-EXP21-02043,JED-EXP21-02043
JED-EXP21-02081,JED-EXP21-02081
JED-EXP21-02107,JED-EXP21-02107
JED-EXP21-02150,JED-EXP21-02150
JED-EXP21-02194,JED-EXP21-02194
JED-EXP21-02199,JED-EXP21-02199
JED-EXP21-02200,JED-EXP21-02200
JED-EXP21-02249,JED-EXP21-02249
JED-EXP21-02255,JED-EXP21-02255
JED-EXP21-02274,JED-EXP21-02274
JED-EXP21-02287,JED-EXP21-02287
JED-EXP21-02289,JED-EXP21-02289
JED-EXP21-02381,JED-EXP21-02381
JED-EXP21-02415,JED-EXP21-02415
JED-EXP21-02420,JED-EXP21-02420
JED-EXP21-02430,JED-EXP21-02430
JED-EXP21-02553,JED-EXP21-02553
JED-EXP21-02568,JED-EXP21-02568
JED-EXP21-02582,JED-EXP21-02582
JED-EXP21-02594,JED-EXP21-02594
JED-EXP21-02627,JED-EXP21-02627
JED-EXP21-02659,JED-EXP21-02659
JED-EXP21-02669,JED-EXP21-02669
JED-EXP21-02687,JED-EXP21-02687
JED-EXP21-02714,JED-EXP21-02714
JED-EXP21-02715,JED-EXP21-02715
JED-EXP21-02719,JED-EXP21-02719
JED-EXP21-02720,JED-EXP21-02720
JED-EXP21-02722,JED-EXP21-02722
JED-EXP21-02723,JED-EXP21-02723
JED-EXP21-02782,JED-EXP21-02782
JED-EXP21-02783,JED-EXP21-02783
JED-EXP21-02785,JED-EXP21-02785
JED-EXP21-02788,JED-EXP21-02788
JED-EXP21-02792,JED-EXP21-02792
JED-EXP21-02793,JED-EXP21-02793
JED-EXP21-02795,JED-EXP21-02795
